,anchor_image,anchor_label,pos_image,pos_label,neg_image,neg_label
67,dataset/images/trashbin_9999.jpg,0.0,dataset/images/trashbin_1300.jpg,0.0,dataset/images/trashbin_5501.jpg,1.0
68,dataset/images/trashbin_6926.jpg,2.0,dataset/images/trashbin_3585.jpg,2.0,dataset/images/trashbin_10261.jpg,1.0
69,dataset/images/trashbin_8099.jpg,2.0,dataset/images/trashbin_8043.jpg,2.0,dataset/images/trashbin_7512.jpg,0.0
70,dataset/images/trashbin_3662.jpg,0.0,dataset/images/trashbin_1546.jpg,0.0,dataset/images/trashbin_6837.jpg,2.0
71,dataset/images/trashbin_7932.jpg,1.0,dataset/images/trashbin_11486.jpg,1.0,dataset/images/trashbin_10421.jpg,2.0
72,dataset/images/trashbin_8003.jpg,2.0,dataset/images/trashbin_4714.jpg,2.0,dataset/images/trashbin_11270.jpg,1.0
73,dataset/images/trashbin_667.jpg,1.0,dataset/images/trashbin_4184.jpg,1.0,dataset/images/trashbin_3490.jpg,2.0
74,dataset/images/trashbin_6862.jpg,2.0,dataset/images/trashbin_8181.jpg,2.0,dataset/images/trashbin_97.jpg,0.0
75,dataset/images/trashbin_10500.jpg,2.0,dataset/images/trashbin_8291.jpg,2.0,dataset/images/trashbin_1209.jpg,0.0
76,dataset/images/trashbin_10154.jpg,1.0,dataset/images/trashbin_4075.jpg,1.0,dataset/images/trashbin_6161.jpg,0.0
77,dataset/images/trashbin_9193.jpg,1.0,dataset/images/trashbin_1851.jpg,1.0,dataset/images/trashbin_3988.jpg,0.0
78,dataset/images/trashbin_8108.jpg,2.0,dataset/images/trashbin_10490.jpg,2.0,dataset/images/trashbin_4256.jpg,1.0
79,dataset/images/trashbin_1918.jpg,1.0,dataset/images/trashbin_11385.jpg,1.0,dataset/images/trashbin_6837.jpg,2.0
80,dataset/images/trashbin_4306.jpg,1.0,dataset/images/trashbin_8968.jpg,1.0,dataset/images/trashbin_2552.jpg,0.0
81,dataset/images/trashbin_4284.jpg,1.0,dataset/images/trashbin_1968.jpg,1.0,dataset/images/trashbin_9402.jpg,2.0
82,dataset/images/trashbin_9392.jpg,2.0,dataset/images/trashbin_804.jpg,2.0,dataset/images/trashbin_12273.jpg,0.0
83,dataset/images/trashbin_7629.jpg,1.0,dataset/images/trashbin_744.jpg,1.0,dataset/images/trashbin_12095.jpg,0.0
84,dataset/images/trashbin_12068.jpg,0.0,dataset/images/trashbin_9930.jpg,0.0,dataset/images/trashbin_10706.jpg,2.0
85,dataset/images/trashbin_1022.jpg,2.0,dataset/images/trashbin_3495.jpg,2.0,dataset/images/trashbin_9842.jpg,0.0
86,dataset/images/trashbin_7181.jpg,2.0,dataset/images/trashbin_2230.jpg,2.0,dataset/images/trashbin_5322.jpg,1.0
87,dataset/images/trashbin_3156.jpg,1.0,dataset/images/trashbin_11569.jpg,1.0,dataset/images/trashbin_12891.jpg,2.0
88,dataset/images/trashbin_2781.jpg,0.0,dataset/images/trashbin_6001.jpg,0.0,dataset/images/trashbin_6883.jpg,2.0
89,dataset/images/trashbin_8213.jpg,2.0,dataset/images/trashbin_3431.jpg,2.0,dataset/images/trashbin_1473.jpg,0.0
90,dataset/images/trashbin_11939.jpg,2.0,dataset/images/trashbin_3315.jpg,2.0,dataset/images/trashbin_10221.jpg,1.0
91,dataset/images/trashbin_4116.jpg,1.0,dataset/images/trashbin_8827.jpg,1.0,dataset/images/trashbin_8326.jpg,2.0
92,dataset/images/trashbin_7926.jpg,1.0,dataset/images/trashbin_7618.jpg,1.0,dataset/images/trashbin_9798.jpg,0.0
93,dataset/images/trashbin_10792.jpg,2.0,dataset/images/trashbin_2191.jpg,2.0,dataset/images/trashbin_7352.jpg,0.0
94,dataset/images/trashbin_2166.jpg,2.0,dataset/images/trashbin_12844.jpg,2.0,dataset/images/trashbin_6152.jpg,0.0
95,dataset/images/trashbin_13169.jpg,2.0,dataset/images/trashbin_10567.jpg,2.0,dataset/images/trashbin_4025.jpg,1.0
96,dataset/images/trashbin_11249.jpg,1.0,dataset/images/trashbin_6697.jpg,1.0,dataset/images/trashbin_12297.jpg,0.0
97,dataset/images/trashbin_7755.jpg,1.0,dataset/images/trashbin_6714.jpg,1.0,dataset/images/trashbin_9946.jpg,0.0
98,dataset/images/trashbin_9179.jpg,1.0,dataset/images/trashbin_10392.jpg,1.0,dataset/images/trashbin_1506.jpg,0.0
99,dataset/images/trashbin_1857.jpg,1.0,dataset/images/trashbin_7706.jpg,1.0,dataset/images/trashbin_6380.jpg,0.0
100,dataset/images/trashbin_484.jpg,1.0,dataset/images/trashbin_676.jpg,1.0,dataset/images/trashbin_10814.jpg,0.0
101,dataset/images/trashbin_6840.jpg,2.0,dataset/images/trashbin_13087.jpg,2.0,dataset/images/trashbin_1435.jpg,0.0
102,dataset/images/trashbin_12312.jpg,0.0,dataset/images/trashbin_8448.jpg,0.0,dataset/images/trashbin_6777.jpg,1.0
103,dataset/images/trashbin_440.jpg,1.0,dataset/images/trashbin_767.jpg,1.0,dataset/images/trashbin_9836.jpg,0.0
104,dataset/images/trashbin_12097.jpg,0.0,dataset/images/trashbin_8458.jpg,0.0,dataset/images/trashbin_6599.jpg,1.0
105,dataset/images/trashbin_9254.jpg,2.0,dataset/images/trashbin_13000.jpg,2.0,dataset/images/trashbin_7567.jpg,0.0
106,dataset/images/trashbin_4126.jpg,1.0,dataset/images/trashbin_2800.jpg,1.0,dataset/images/trashbin_6394.jpg,0.0
107,dataset/images/trashbin_57.jpg,0.0,dataset/images/trashbin_8400.jpg,0.0,dataset/images/trashbin_7976.jpg,1.0
108,dataset/images/trashbin_1338.jpg,0.0,dataset/images/trashbin_3931.jpg,0.0,dataset/images/trashbin_2212.jpg,2.0
109,dataset/images/trashbin_4948.jpg,0.0,dataset/images/trashbin_182.jpg,0.0,dataset/images/trashbin_7045.jpg,2.0
110,dataset/images/trashbin_12865.jpg,2.0,dataset/images/trashbin_9442.jpg,2.0,dataset/images/trashbin_10851.jpg,0.0
111,dataset/images/trashbin_2687.jpg,0.0,dataset/images/trashbin_3984.jpg,0.0,dataset/images/trashbin_9382.jpg,2.0
112,dataset/images/trashbin_12599.jpg,1.0,dataset/images/trashbin_11594.jpg,1.0,dataset/images/trashbin_4599.jpg,2.0
113,dataset/images/trashbin_2881.jpg,1.0,dataset/images/trashbin_2806.jpg,1.0,dataset/images/trashbin_4796.jpg,2.0
114,dataset/images/trashbin_11254.jpg,1.0,dataset/images/trashbin_11372.jpg,1.0,dataset/images/trashbin_2616.jpg,0.0
115,dataset/images/trashbin_4583.jpg,2.0,dataset/images/trashbin_10624.jpg,2.0,dataset/images/trashbin_2688.jpg,0.0
116,dataset/images/trashbin_3144.jpg,1.0,dataset/images/trashbin_4228.jpg,1.0,dataset/images/trashbin_4550.jpg,2.0
117,dataset/images/trashbin_3653.jpg,0.0,dataset/images/trashbin_1472.jpg,0.0,dataset/images/trashbin_4047.jpg,1.0
118,dataset/images/trashbin_3248.jpg,2.0,dataset/images/trashbin_8077.jpg,2.0,dataset/images/trashbin_6551.jpg,1.0
119,dataset/images/trashbin_8076.jpg,2.0,dataset/images/trashbin_4768.jpg,2.0,dataset/images/trashbin_5245.jpg,1.0
120,dataset/images/trashbin_2743.jpg,0.0,dataset/images/trashbin_350.jpg,0.0,dataset/images/trashbin_5574.jpg,1.0
121,dataset/images/trashbin_8302.jpg,2.0,dataset/images/trashbin_3312.jpg,2.0,dataset/images/trashbin_11021.jpg,0.0
122,dataset/images/trashbin_6544.jpg,1.0,dataset/images/trashbin_11431.jpg,1.0,dataset/images/trashbin_4731.jpg,2.0
123,dataset/images/trashbin_10665.jpg,2.0,dataset/images/trashbin_7159.jpg,2.0,dataset/images/trashbin_8853.jpg,1.0
124,dataset/images/trashbin_4432.jpg,2.0,dataset/images/trashbin_4689.jpg,2.0,dataset/images/trashbin_7663.jpg,1.0
125,dataset/images/trashbin_11241.jpg,1.0,dataset/images/trashbin_10349.jpg,1.0,dataset/images/trashbin_11157.jpg,0.0
126,dataset/images/trashbin_786.jpg,1.0,dataset/images/trashbin_8959.jpg,1.0,dataset/images/trashbin_290.jpg,0.0
127,dataset/images/trashbin_9456.jpg,2.0,dataset/images/trashbin_4602.jpg,2.0,dataset/images/trashbin_1767.jpg,1.0
128,dataset/images/trashbin_10984.jpg,0.0,dataset/images/trashbin_11108.jpg,0.0,dataset/images/trashbin_5479.jpg,1.0
129,dataset/images/trashbin_7384.jpg,0.0,dataset/images/trashbin_7594.jpg,0.0,dataset/images/trashbin_3312.jpg,2.0
130,dataset/images/trashbin_1115.jpg,2.0,dataset/images/trashbin_9544.jpg,2.0,dataset/images/trashbin_11175.jpg,0.0
131,dataset/images/trashbin_1785.jpg,1.0,dataset/images/trashbin_4146.jpg,1.0,dataset/images/trashbin_9904.jpg,0.0
132,dataset/images/trashbin_5580.jpg,1.0,dataset/images/trashbin_11375.jpg,1.0,dataset/images/trashbin_1154.jpg,2.0
133,dataset/images/trashbin_2454.jpg,0.0,dataset/images/trashbin_10936.jpg,0.0,dataset/images/trashbin_10603.jpg,2.0
134,dataset/images/trashbin_5506.jpg,1.0,dataset/images/trashbin_8847.jpg,1.0,dataset/images/trashbin_2198.jpg,2.0
135,dataset/images/trashbin_1191.jpg,2.0,dataset/images/trashbin_10787.jpg,2.0,dataset/images/trashbin_2696.jpg,0.0
136,dataset/images/trashbin_1974.jpg,1.0,dataset/images/trashbin_11490.jpg,1.0,dataset/images/trashbin_2401.jpg,0.0
137,dataset/images/trashbin_10398.jpg,1.0,dataset/images/trashbin_10396.jpg,1.0,dataset/images/trashbin_7158.jpg,2.0
138,dataset/images/trashbin_9515.jpg,2.0,dataset/images/trashbin_11970.jpg,2.0,dataset/images/trashbin_6484.jpg,1.0
139,dataset/images/trashbin_10805.jpg,0.0,dataset/images/trashbin_10965.jpg,0.0,dataset/images/trashbin_4658.jpg,2.0
140,dataset/images/trashbin_7856.jpg,1.0,dataset/images/trashbin_10015.jpg,1.0,dataset/images/trashbin_7288.jpg,0.0
141,dataset/images/trashbin_5653.jpg,2.0,dataset/images/trashbin_8333.jpg,2.0,dataset/images/trashbin_11466.jpg,1.0
142,dataset/images/trashbin_6877.jpg,2.0,dataset/images/trashbin_11934.jpg,2.0,dataset/images/trashbin_9786.jpg,0.0
143,dataset/images/trashbin_2704.jpg,0.0,dataset/images/trashbin_10946.jpg,0.0,dataset/images/trashbin_866.jpg,2.0
144,dataset/images/trashbin_556.jpg,1.0,dataset/images/trashbin_12478.jpg,1.0,dataset/images/trashbin_5612.jpg,2.0
145,dataset/images/trashbin_4073.jpg,1.0,dataset/images/trashbin_1837.jpg,1.0,dataset/images/trashbin_3256.jpg,2.0
146,dataset/images/trashbin_8607.jpg,0.0,dataset/images/trashbin_2519.jpg,0.0,dataset/images/trashbin_10328.jpg,1.0
147,dataset/images/trashbin_3825.jpg,0.0,dataset/images/trashbin_1283.jpg,0.0,dataset/images/trashbin_10010.jpg,1.0
148,dataset/images/trashbin_11099.jpg,0.0,dataset/images/trashbin_10892.jpg,0.0,dataset/images/trashbin_8034.jpg,2.0
149,dataset/images/trashbin_11617.jpg,2.0,dataset/images/trashbin_8032.jpg,2.0,dataset/images/trashbin_12411.jpg,1.0
150,dataset/images/trashbin_10179.jpg,1.0,dataset/images/trashbin_5423.jpg,1.0,dataset/images/trashbin_7167.jpg,2.0
151,dataset/images/trashbin_6246.jpg,0.0,dataset/images/trashbin_1582.jpg,0.0,dataset/images/trashbin_2291.jpg,2.0
152,dataset/images/trashbin_9301.jpg,2.0,dataset/images/trashbin_8189.jpg,2.0,dataset/images/trashbin_5495.jpg,1.0
153,dataset/images/trashbin_11503.jpg,1.0,dataset/images/trashbin_4239.jpg,1.0,dataset/images/trashbin_12920.jpg,2.0
154,dataset/images/trashbin_4470.jpg,2.0,dataset/images/trashbin_2390.jpg,2.0,dataset/images/trashbin_506.jpg,1.0
155,dataset/images/trashbin_10641.jpg,2.0,dataset/images/trashbin_12940.jpg,2.0,dataset/images/trashbin_12472.jpg,1.0
156,dataset/images/trashbin_6704.jpg,1.0,dataset/images/trashbin_5309.jpg,1.0,dataset/images/trashbin_3857.jpg,0.0
157,dataset/images/trashbin_1137.jpg,2.0,dataset/images/trashbin_4728.jpg,2.0,dataset/images/trashbin_7601.jpg,1.0
158,dataset/images/trashbin_11399.jpg,1.0,dataset/images/trashbin_496.jpg,1.0,dataset/images/trashbin_8406.jpg,0.0
159,dataset/images/trashbin_10070.jpg,1.0,dataset/images/trashbin_12781.jpg,1.0,dataset/images/trashbin_8278.jpg,2.0
160,dataset/images/trashbin_4637.jpg,2.0,dataset/images/trashbin_13192.jpg,2.0,dataset/images/trashbin_1905.jpg,1.0
161,dataset/images/trashbin_10537.jpg,2.0,dataset/images/trashbin_8045.jpg,2.0,dataset/images/trashbin_8860.jpg,1.0
162,dataset/images/trashbin_159.jpg,0.0,dataset/images/trashbin_8516.jpg,0.0,dataset/images/trashbin_556.jpg,1.0
163,dataset/images/trashbin_4.jpg,0.0,dataset/images/trashbin_9634.jpg,0.0,dataset/images/trashbin_13123.jpg,2.0
164,dataset/images/trashbin_3894.jpg,0.0,dataset/images/trashbin_1512.jpg,0.0,dataset/images/trashbin_7974.jpg,1.0
165,dataset/images/trashbin_4145.jpg,1.0,dataset/images/trashbin_9118.jpg,1.0,dataset/images/trashbin_6070.jpg,0.0
166,dataset/images/trashbin_6586.jpg,1.0,dataset/images/trashbin_5574.jpg,1.0,dataset/images/trashbin_11614.jpg,2.0
167,dataset/images/trashbin_11730.jpg,2.0,dataset/images/trashbin_4553.jpg,2.0,dataset/images/trashbin_5335.jpg,1.0
168,dataset/images/trashbin_11000.jpg,0.0,dataset/images/trashbin_4809.jpg,0.0,dataset/images/trashbin_9443.jpg,2.0
169,dataset/images/trashbin_10395.jpg,1.0,dataset/images/trashbin_6664.jpg,1.0,dataset/images/trashbin_5633.jpg,2.0
170,dataset/images/trashbin_5980.jpg,2.0,dataset/images/trashbin_9326.jpg,2.0,dataset/images/trashbin_7560.jpg,0.0
171,dataset/images/trashbin_9106.jpg,1.0,dataset/images/trashbin_6581.jpg,1.0,dataset/images/trashbin_3558.jpg,2.0
172,dataset/images/trashbin_5064.jpg,0.0,dataset/images/trashbin_3602.jpg,0.0,dataset/images/trashbin_6617.jpg,1.0
173,dataset/images/trashbin_3400.jpg,2.0,dataset/images/trashbin_11929.jpg,2.0,dataset/images/trashbin_10080.jpg,1.0
174,dataset/images/trashbin_1538.jpg,0.0,dataset/images/trashbin_7433.jpg,0.0,dataset/images/trashbin_11585.jpg,1.0
175,dataset/images/trashbin_9632.jpg,0.0,dataset/images/trashbin_12036.jpg,0.0,dataset/images/trashbin_455.jpg,1.0
176,dataset/images/trashbin_7442.jpg,0.0,dataset/images/trashbin_9869.jpg,0.0,dataset/images/trashbin_7771.jpg,1.0
177,dataset/images/trashbin_8417.jpg,0.0,dataset/images/trashbin_9776.jpg,0.0,dataset/images/trashbin_9356.jpg,2.0
178,dataset/images/trashbin_2758.jpg,0.0,dataset/images/trashbin_6361.jpg,0.0,dataset/images/trashbin_11515.jpg,1.0
179,dataset/images/trashbin_1178.jpg,2.0,dataset/images/trashbin_7137.jpg,2.0,dataset/images/trashbin_6190.jpg,0.0
180,dataset/images/trashbin_4074.jpg,1.0,dataset/images/trashbin_10338.jpg,1.0,dataset/images/trashbin_9976.jpg,0.0
181,dataset/images/trashbin_10472.jpg,2.0,dataset/images/trashbin_3356.jpg,2.0,dataset/images/trashbin_177.jpg,0.0
182,dataset/images/trashbin_6315.jpg,0.0,dataset/images/trashbin_2456.jpg,0.0,dataset/images/trashbin_4205.jpg,1.0
183,dataset/images/trashbin_7637.jpg,1.0,dataset/images/trashbin_3046.jpg,1.0,dataset/images/trashbin_8173.jpg,2.0
184,dataset/images/trashbin_12519.jpg,1.0,dataset/images/trashbin_11253.jpg,1.0,dataset/images/trashbin_11660.jpg,2.0
185,dataset/images/trashbin_1144.jpg,2.0,dataset/images/trashbin_863.jpg,2.0,dataset/images/trashbin_8917.jpg,1.0
186,dataset/images/trashbin_9917.jpg,0.0,dataset/images/trashbin_6222.jpg,0.0,dataset/images/trashbin_4201.jpg,1.0
187,dataset/images/trashbin_12360.jpg,0.0,dataset/images/trashbin_9981.jpg,0.0,dataset/images/trashbin_6827.jpg,2.0
188,dataset/images/trashbin_5901.jpg,2.0,dataset/images/trashbin_10781.jpg,2.0,dataset/images/trashbin_7481.jpg,0.0
189,dataset/images/trashbin_4544.jpg,2.0,dataset/images/trashbin_10677.jpg,2.0,dataset/images/trashbin_1812.jpg,1.0
190,dataset/images/trashbin_11545.jpg,1.0,dataset/images/trashbin_9114.jpg,1.0,dataset/images/trashbin_112.jpg,0.0
191,dataset/images/trashbin_2375.jpg,2.0,dataset/images/trashbin_9451.jpg,2.0,dataset/images/trashbin_6176.jpg,0.0
192,dataset/images/trashbin_10027.jpg,1.0,dataset/images/trashbin_12406.jpg,1.0,dataset/images/trashbin_2643.jpg,0.0
193,dataset/images/trashbin_5359.jpg,1.0,dataset/images/trashbin_1611.jpg,1.0,dataset/images/trashbin_12060.jpg,0.0
194,dataset/images/trashbin_4532.jpg,2.0,dataset/images/trashbin_1073.jpg,2.0,dataset/images/trashbin_6428.jpg,1.0
195,dataset/images/trashbin_3943.jpg,0.0,dataset/images/trashbin_364.jpg,0.0,dataset/images/trashbin_10421.jpg,2.0
196,dataset/images/trashbin_1570.jpg,0.0,dataset/images/trashbin_1359.jpg,0.0,dataset/images/trashbin_4025.jpg,1.0
197,dataset/images/trashbin_11723.jpg,2.0,dataset/images/trashbin_5714.jpg,2.0,dataset/images/trashbin_7712.jpg,1.0
198,dataset/images/trashbin_2243.jpg,2.0,dataset/images/trashbin_2115.jpg,2.0,dataset/images/trashbin_9675.jpg,0.0
199,dataset/images/trashbin_8762.jpg,0.0,dataset/images/trashbin_4877.jpg,0.0,dataset/images/trashbin_2930.jpg,1.0
200,dataset/images/trashbin_5828.jpg,2.0,dataset/images/trashbin_10615.jpg,2.0,dataset/images/trashbin_4096.jpg,1.0
201,dataset/images/trashbin_3018.jpg,1.0,dataset/images/trashbin_1976.jpg,1.0,dataset/images/trashbin_12132.jpg,0.0
202,dataset/images/trashbin_4375.jpg,1.0,dataset/images/trashbin_1655.jpg,1.0,dataset/images/trashbin_13167.jpg,2.0
203,dataset/images/trashbin_12891.jpg,2.0,dataset/images/trashbin_1065.jpg,2.0,dataset/images/trashbin_359.jpg,0.0
204,dataset/images/trashbin_3420.jpg,2.0,dataset/images/trashbin_5639.jpg,2.0,dataset/images/trashbin_1725.jpg,1.0
