,anchor_image,anchor_label,pos_image,pos_label,neg_image,neg_label
45,dataset/images/trashbin_785.jpg,1.0,dataset/images/trashbin_5367.jpg,1.0,dataset/images/trashbin_7349.jpg,0.0
46,dataset/images/trashbin_6073.jpg,0.0,dataset/images/trashbin_1379.jpg,0.0,dataset/images/trashbin_758.jpg,1.0
47,dataset/images/trashbin_8922.jpg,1.0,dataset/images/trashbin_574.jpg,1.0,dataset/images/trashbin_13107.jpg,2.0
48,dataset/images/trashbin_9847.jpg,0.0,dataset/images/trashbin_3683.jpg,0.0,dataset/images/trashbin_5487.jpg,1.0
49,dataset/images/trashbin_10510.jpg,2.0,dataset/images/trashbin_1076.jpg,2.0,dataset/images/trashbin_4269.jpg,1.0
50,dataset/images/trashbin_10342.jpg,1.0,dataset/images/trashbin_4002.jpg,1.0,dataset/images/trashbin_12260.jpg,0.0
51,dataset/images/trashbin_12671.jpg,1.0,dataset/images/trashbin_10238.jpg,1.0,dataset/images/trashbin_802.jpg,2.0
52,dataset/images/trashbin_686.jpg,1.0,dataset/images/trashbin_11411.jpg,1.0,dataset/images/trashbin_6924.jpg,2.0
53,dataset/images/trashbin_750.jpg,1.0,dataset/images/trashbin_3054.jpg,1.0,dataset/images/trashbin_330.jpg,0.0
54,dataset/images/trashbin_5879.jpg,2.0,dataset/images/trashbin_10738.jpg,2.0,dataset/images/trashbin_566.jpg,1.0
55,dataset/images/trashbin_13014.jpg,2.0,dataset/images/trashbin_9228.jpg,2.0,dataset/images/trashbin_194.jpg,0.0
56,dataset/images/trashbin_4695.jpg,2.0,dataset/images/trashbin_3333.jpg,2.0,dataset/images/trashbin_6722.jpg,1.0
57,dataset/images/trashbin_12179.jpg,0.0,dataset/images/trashbin_9741.jpg,0.0,dataset/images/trashbin_6899.jpg,2.0
58,dataset/images/trashbin_4793.jpg,2.0,dataset/images/trashbin_934.jpg,2.0,dataset/images/trashbin_1759.jpg,1.0
59,dataset/images/trashbin_9616.jpg,0.0,dataset/images/trashbin_8653.jpg,0.0,dataset/images/trashbin_9496.jpg,2.0
60,dataset/images/trashbin_13185.jpg,2.0,dataset/images/trashbin_11854.jpg,2.0,dataset/images/trashbin_1625.jpg,1.0
61,dataset/images/trashbin_12444.jpg,1.0,dataset/images/trashbin_4239.jpg,1.0,dataset/images/trashbin_8291.jpg,2.0
62,dataset/images/trashbin_8743.jpg,0.0,dataset/images/trashbin_8474.jpg,0.0,dataset/images/trashbin_5345.jpg,1.0
63,dataset/images/trashbin_11733.jpg,2.0,dataset/images/trashbin_5778.jpg,2.0,dataset/images/trashbin_6421.jpg,1.0
64,dataset/images/trashbin_5184.jpg,0.0,dataset/images/trashbin_1423.jpg,0.0,dataset/images/trashbin_2891.jpg,1.0
65,dataset/images/trashbin_11703.jpg,2.0,dataset/images/trashbin_1015.jpg,2.0,dataset/images/trashbin_2509.jpg,0.0
66,dataset/images/trashbin_10075.jpg,1.0,dataset/images/trashbin_10091.jpg,1.0,dataset/images/trashbin_12316.jpg,0.0
67,dataset/images/trashbin_3174.jpg,1.0,dataset/images/trashbin_8945.jpg,1.0,dataset/images/trashbin_826.jpg,2.0
68,dataset/images/trashbin_1907.jpg,1.0,dataset/images/trashbin_10259.jpg,1.0,dataset/images/trashbin_9538.jpg,2.0
69,dataset/images/trashbin_10555.jpg,2.0,dataset/images/trashbin_9556.jpg,2.0,dataset/images/trashbin_4361.jpg,1.0
70,dataset/images/trashbin_346.jpg,0.0,dataset/images/trashbin_2644.jpg,0.0,dataset/images/trashbin_4184.jpg,1.0
71,dataset/images/trashbin_7565.jpg,0.0,dataset/images/trashbin_4968.jpg,0.0,dataset/images/trashbin_10375.jpg,1.0
72,dataset/images/trashbin_12298.jpg,0.0,dataset/images/trashbin_7259.jpg,0.0,dataset/images/trashbin_12421.jpg,1.0
73,dataset/images/trashbin_5322.jpg,1.0,dataset/images/trashbin_5514.jpg,1.0,dataset/images/trashbin_8412.jpg,0.0
74,dataset/images/trashbin_4181.jpg,1.0,dataset/images/trashbin_556.jpg,1.0,dataset/images/trashbin_6193.jpg,0.0
75,dataset/images/trashbin_1512.jpg,0.0,dataset/images/trashbin_8689.jpg,0.0,dataset/images/trashbin_4209.jpg,1.0
76,dataset/images/trashbin_4954.jpg,0.0,dataset/images/trashbin_7298.jpg,0.0,dataset/images/trashbin_1985.jpg,1.0
77,dataset/images/trashbin_7453.jpg,0.0,dataset/images/trashbin_2591.jpg,0.0,dataset/images/trashbin_1850.jpg,1.0
78,dataset/images/trashbin_8965.jpg,1.0,dataset/images/trashbin_11435.jpg,1.0,dataset/images/trashbin_7366.jpg,0.0
79,dataset/images/trashbin_9877.jpg,0.0,dataset/images/trashbin_12040.jpg,0.0,dataset/images/trashbin_1177.jpg,2.0
80,dataset/images/trashbin_426.jpg,1.0,dataset/images/trashbin_7714.jpg,1.0,dataset/images/trashbin_3939.jpg,0.0
81,dataset/images/trashbin_13050.jpg,2.0,dataset/images/trashbin_9464.jpg,2.0,dataset/images/trashbin_8594.jpg,0.0
82,dataset/images/trashbin_7224.jpg,0.0,dataset/images/trashbin_9606.jpg,0.0,dataset/images/trashbin_3223.jpg,2.0
83,dataset/images/trashbin_5491.jpg,1.0,dataset/images/trashbin_11414.jpg,1.0,dataset/images/trashbin_4909.jpg,0.0
84,dataset/images/trashbin_2583.jpg,0.0,dataset/images/trashbin_11052.jpg,0.0,dataset/images/trashbin_9192.jpg,1.0
85,dataset/images/trashbin_4716.jpg,2.0,dataset/images/trashbin_5852.jpg,2.0,dataset/images/trashbin_2582.jpg,0.0
86,dataset/images/trashbin_3693.jpg,0.0,dataset/images/trashbin_3853.jpg,0.0,dataset/images/trashbin_12909.jpg,2.0
87,dataset/images/trashbin_2684.jpg,0.0,dataset/images/trashbin_1570.jpg,0.0,dataset/images/trashbin_4400.jpg,2.0
88,dataset/images/trashbin_6898.jpg,2.0,dataset/images/trashbin_3264.jpg,2.0,dataset/images/trashbin_7580.jpg,0.0
89,dataset/images/trashbin_8488.jpg,0.0,dataset/images/trashbin_2750.jpg,0.0,dataset/images/trashbin_986.jpg,2.0
90,dataset/images/trashbin_7505.jpg,0.0,dataset/images/trashbin_4909.jpg,0.0,dataset/images/trashbin_11652.jpg,2.0
91,dataset/images/trashbin_11416.jpg,1.0,dataset/images/trashbin_11582.jpg,1.0,dataset/images/trashbin_10985.jpg,0.0
92,dataset/images/trashbin_2540.jpg,0.0,dataset/images/trashbin_3910.jpg,0.0,dataset/images/trashbin_5548.jpg,1.0
93,dataset/images/trashbin_4977.jpg,0.0,dataset/images/trashbin_8674.jpg,0.0,dataset/images/trashbin_10011.jpg,1.0
94,dataset/images/trashbin_3812.jpg,0.0,dataset/images/trashbin_6104.jpg,0.0,dataset/images/trashbin_11656.jpg,2.0
95,dataset/images/trashbin_1696.jpg,1.0,dataset/images/trashbin_6768.jpg,1.0,dataset/images/trashbin_10649.jpg,2.0
96,dataset/images/trashbin_4788.jpg,2.0,dataset/images/trashbin_2060.jpg,2.0,dataset/images/trashbin_1820.jpg,1.0
97,dataset/images/trashbin_8341.jpg,2.0,dataset/images/trashbin_2312.jpg,2.0,dataset/images/trashbin_10357.jpg,1.0
98,dataset/images/trashbin_10930.jpg,0.0,dataset/images/trashbin_2623.jpg,0.0,dataset/images/trashbin_6809.jpg,2.0
99,dataset/images/trashbin_11731.jpg,2.0,dataset/images/trashbin_1144.jpg,2.0,dataset/images/trashbin_12049.jpg,0.0
100,dataset/images/trashbin_10553.jpg,2.0,dataset/images/trashbin_9340.jpg,2.0,dataset/images/trashbin_1694.jpg,1.0
101,dataset/images/trashbin_9735.jpg,0.0,dataset/images/trashbin_3920.jpg,0.0,dataset/images/trashbin_12592.jpg,1.0
102,dataset/images/trashbin_11335.jpg,1.0,dataset/images/trashbin_2965.jpg,1.0,dataset/images/trashbin_10852.jpg,0.0
103,dataset/images/trashbin_7203.jpg,0.0,dataset/images/trashbin_6223.jpg,0.0,dataset/images/trashbin_5621.jpg,2.0
104,dataset/images/trashbin_2601.jpg,0.0,dataset/images/trashbin_2634.jpg,0.0,dataset/images/trashbin_12957.jpg,2.0
105,dataset/images/trashbin_6194.jpg,0.0,dataset/images/trashbin_8764.jpg,0.0,dataset/images/trashbin_2077.jpg,2.0
106,dataset/images/trashbin_8947.jpg,1.0,dataset/images/trashbin_11208.jpg,1.0,dataset/images/trashbin_9373.jpg,2.0
107,dataset/images/trashbin_12000.jpg,0.0,dataset/images/trashbin_3658.jpg,0.0,dataset/images/trashbin_10646.jpg,2.0
108,dataset/images/trashbin_8046.jpg,2.0,dataset/images/trashbin_3272.jpg,2.0,dataset/images/trashbin_10880.jpg,0.0
109,dataset/images/trashbin_9647.jpg,0.0,dataset/images/trashbin_3984.jpg,0.0,dataset/images/trashbin_5455.jpg,1.0
110,dataset/images/trashbin_3990.jpg,0.0,dataset/images/trashbin_396.jpg,0.0,dataset/images/trashbin_12853.jpg,2.0
111,dataset/images/trashbin_1625.jpg,1.0,dataset/images/trashbin_9057.jpg,1.0,dataset/images/trashbin_13144.jpg,2.0
112,dataset/images/trashbin_10730.jpg,2.0,dataset/images/trashbin_4474.jpg,2.0,dataset/images/trashbin_7671.jpg,1.0
113,dataset/images/trashbin_11803.jpg,2.0,dataset/images/trashbin_13147.jpg,2.0,dataset/images/trashbin_709.jpg,1.0
114,dataset/images/trashbin_6199.jpg,0.0,dataset/images/trashbin_8679.jpg,0.0,dataset/images/trashbin_10543.jpg,2.0
115,dataset/images/trashbin_6930.jpg,2.0,dataset/images/trashbin_8157.jpg,2.0,dataset/images/trashbin_9808.jpg,0.0
116,dataset/images/trashbin_6052.jpg,0.0,dataset/images/trashbin_7414.jpg,0.0,dataset/images/trashbin_12567.jpg,1.0
117,dataset/images/trashbin_12611.jpg,1.0,dataset/images/trashbin_6533.jpg,1.0,dataset/images/trashbin_5852.jpg,2.0
118,dataset/images/trashbin_12948.jpg,2.0,dataset/images/trashbin_13107.jpg,2.0,dataset/images/trashbin_2860.jpg,1.0
119,dataset/images/trashbin_10556.jpg,2.0,dataset/images/trashbin_10614.jpg,2.0,dataset/images/trashbin_10926.jpg,0.0
120,dataset/images/trashbin_3625.jpg,0.0,dataset/images/trashbin_8540.jpg,0.0,dataset/images/trashbin_10236.jpg,1.0
121,dataset/images/trashbin_4396.jpg,1.0,dataset/images/trashbin_7853.jpg,1.0,dataset/images/trashbin_6086.jpg,0.0
122,dataset/images/trashbin_9720.jpg,0.0,dataset/images/trashbin_5129.jpg,0.0,dataset/images/trashbin_11298.jpg,1.0
123,dataset/images/trashbin_4060.jpg,1.0,dataset/images/trashbin_5460.jpg,1.0,dataset/images/trashbin_4617.jpg,2.0
124,dataset/images/trashbin_11870.jpg,2.0,dataset/images/trashbin_3268.jpg,2.0,dataset/images/trashbin_1466.jpg,0.0
125,dataset/images/trashbin_4579.jpg,2.0,dataset/images/trashbin_2179.jpg,2.0,dataset/images/trashbin_6653.jpg,1.0
126,dataset/images/trashbin_11325.jpg,1.0,dataset/images/trashbin_7877.jpg,1.0,dataset/images/trashbin_3829.jpg,0.0
127,dataset/images/trashbin_2087.jpg,2.0,dataset/images/trashbin_4696.jpg,2.0,dataset/images/trashbin_12183.jpg,0.0
128,dataset/images/trashbin_10912.jpg,0.0,dataset/images/trashbin_2507.jpg,0.0,dataset/images/trashbin_6436.jpg,1.0
129,dataset/images/trashbin_9610.jpg,0.0,dataset/images/trashbin_4854.jpg,0.0,dataset/images/trashbin_11865.jpg,2.0
130,dataset/images/trashbin_2811.jpg,1.0,dataset/images/trashbin_1653.jpg,1.0,dataset/images/trashbin_7153.jpg,2.0
131,dataset/images/trashbin_12302.jpg,0.0,dataset/images/trashbin_7343.jpg,0.0,dataset/images/trashbin_2164.jpg,2.0
132,dataset/images/trashbin_1208.jpg,0.0,dataset/images/trashbin_9878.jpg,0.0,dataset/images/trashbin_1798.jpg,1.0
133,dataset/images/trashbin_9488.jpg,2.0,dataset/images/trashbin_5730.jpg,2.0,dataset/images/trashbin_8957.jpg,1.0
134,dataset/images/trashbin_9537.jpg,2.0,dataset/images/trashbin_3215.jpg,2.0,dataset/images/trashbin_10284.jpg,1.0
135,dataset/images/trashbin_8304.jpg,2.0,dataset/images/trashbin_937.jpg,2.0,dataset/images/trashbin_12161.jpg,0.0
136,dataset/images/trashbin_11959.jpg,2.0,dataset/images/trashbin_5930.jpg,2.0,dataset/images/trashbin_6653.jpg,1.0
137,dataset/images/trashbin_958.jpg,2.0,dataset/images/trashbin_3376.jpg,2.0,dataset/images/trashbin_2458.jpg,0.0
138,dataset/images/trashbin_4732.jpg,2.0,dataset/images/trashbin_4601.jpg,2.0,dataset/images/trashbin_10867.jpg,0.0
139,dataset/images/trashbin_12318.jpg,0.0,dataset/images/trashbin_7248.jpg,0.0,dataset/images/trashbin_7745.jpg,1.0
140,dataset/images/trashbin_6042.jpg,0.0,dataset/images/trashbin_5183.jpg,0.0,dataset/images/trashbin_7690.jpg,1.0
141,dataset/images/trashbin_11632.jpg,2.0,dataset/images/trashbin_6968.jpg,2.0,dataset/images/trashbin_1546.jpg,0.0
142,dataset/images/trashbin_10976.jpg,0.0,dataset/images/trashbin_8576.jpg,0.0,dataset/images/trashbin_5674.jpg,2.0
143,dataset/images/trashbin_8482.jpg,0.0,dataset/images/trashbin_3752.jpg,0.0,dataset/images/trashbin_6693.jpg,1.0
144,dataset/images/trashbin_5739.jpg,2.0,dataset/images/trashbin_8094.jpg,2.0,dataset/images/trashbin_6561.jpg,1.0
145,dataset/images/trashbin_12563.jpg,1.0,dataset/images/trashbin_6740.jpg,1.0,dataset/images/trashbin_5706.jpg,2.0
146,dataset/images/trashbin_12120.jpg,0.0,dataset/images/trashbin_12000.jpg,0.0,dataset/images/trashbin_1995.jpg,1.0
147,dataset/images/trashbin_7957.jpg,1.0,dataset/images/trashbin_2854.jpg,1.0,dataset/images/trashbin_4804.jpg,0.0
148,dataset/images/trashbin_1400.jpg,0.0,dataset/images/trashbin_9742.jpg,0.0,dataset/images/trashbin_7793.jpg,1.0
149,dataset/images/trashbin_1662.jpg,1.0,dataset/images/trashbin_1639.jpg,1.0,dataset/images/trashbin_8098.jpg,2.0
150,dataset/images/trashbin_7366.jpg,0.0,dataset/images/trashbin_7479.jpg,0.0,dataset/images/trashbin_11789.jpg,2.0
151,dataset/images/trashbin_7043.jpg,2.0,dataset/images/trashbin_9303.jpg,2.0,dataset/images/trashbin_331.jpg,0.0
152,dataset/images/trashbin_1210.jpg,0.0,dataset/images/trashbin_6028.jpg,0.0,dataset/images/trashbin_6939.jpg,2.0
153,dataset/images/trashbin_13044.jpg,2.0,dataset/images/trashbin_4673.jpg,2.0,dataset/images/trashbin_10310.jpg,1.0
154,dataset/images/trashbin_10269.jpg,1.0,dataset/images/trashbin_11342.jpg,1.0,dataset/images/trashbin_3635.jpg,0.0
155,dataset/images/trashbin_1049.jpg,2.0,dataset/images/trashbin_3383.jpg,2.0,dataset/images/trashbin_2905.jpg,1.0
156,dataset/images/trashbin_11144.jpg,0.0,dataset/images/trashbin_10891.jpg,0.0,dataset/images/trashbin_11556.jpg,1.0
157,dataset/images/trashbin_4234.jpg,1.0,dataset/images/trashbin_5518.jpg,1.0,dataset/images/trashbin_11651.jpg,2.0
158,dataset/images/trashbin_10606.jpg,2.0,dataset/images/trashbin_7031.jpg,2.0,dataset/images/trashbin_6155.jpg,0.0
159,dataset/images/trashbin_9335.jpg,2.0,dataset/images/trashbin_2084.jpg,2.0,dataset/images/trashbin_2669.jpg,0.0
160,dataset/images/trashbin_8278.jpg,2.0,dataset/images/trashbin_11844.jpg,2.0,dataset/images/trashbin_10053.jpg,1.0
161,dataset/images/trashbin_11173.jpg,0.0,dataset/images/trashbin_9765.jpg,0.0,dataset/images/trashbin_1819.jpg,1.0
162,dataset/images/trashbin_2561.jpg,0.0,dataset/images/trashbin_2510.jpg,0.0,dataset/images/trashbin_5836.jpg,2.0
163,dataset/images/trashbin_3841.jpg,0.0,dataset/images/trashbin_1581.jpg,0.0,dataset/images/trashbin_8867.jpg,1.0
164,dataset/images/trashbin_6448.jpg,1.0,dataset/images/trashbin_10277.jpg,1.0,dataset/images/trashbin_7075.jpg,2.0
165,dataset/images/trashbin_8882.jpg,1.0,dataset/images/trashbin_11478.jpg,1.0,dataset/images/trashbin_183.jpg,0.0
166,dataset/images/trashbin_3340.jpg,2.0,dataset/images/trashbin_816.jpg,2.0,dataset/images/trashbin_1721.jpg,1.0
167,dataset/images/trashbin_8285.jpg,2.0,dataset/images/trashbin_2346.jpg,2.0,dataset/images/trashbin_6548.jpg,1.0
168,dataset/images/trashbin_11871.jpg,2.0,dataset/images/trashbin_5608.jpg,2.0,dataset/images/trashbin_8445.jpg,0.0
169,dataset/images/trashbin_7123.jpg,2.0,dataset/images/trashbin_2139.jpg,2.0,dataset/images/trashbin_3774.jpg,0.0
170,dataset/images/trashbin_8520.jpg,0.0,dataset/images/trashbin_3756.jpg,0.0,dataset/images/trashbin_6451.jpg,1.0
171,dataset/images/trashbin_10570.jpg,2.0,dataset/images/trashbin_6983.jpg,2.0,dataset/images/trashbin_7666.jpg,1.0
172,dataset/images/trashbin_8201.jpg,2.0,dataset/images/trashbin_10511.jpg,2.0,dataset/images/trashbin_12549.jpg,1.0
173,dataset/images/trashbin_11663.jpg,2.0,dataset/images/trashbin_11972.jpg,2.0,dataset/images/trashbin_2430.jpg,0.0
174,dataset/images/trashbin_11873.jpg,2.0,dataset/images/trashbin_4695.jpg,2.0,dataset/images/trashbin_11119.jpg,0.0
175,dataset/images/trashbin_1448.jpg,0.0,dataset/images/trashbin_9636.jpg,0.0,dataset/images/trashbin_2935.jpg,1.0
176,dataset/images/trashbin_9213.jpg,2.0,dataset/images/trashbin_4441.jpg,2.0,dataset/images/trashbin_5090.jpg,0.0
177,dataset/images/trashbin_1956.jpg,1.0,dataset/images/trashbin_5513.jpg,1.0,dataset/images/trashbin_925.jpg,2.0
178,dataset/images/trashbin_2687.jpg,0.0,dataset/images/trashbin_3984.jpg,0.0,dataset/images/trashbin_9382.jpg,2.0
179,dataset/images/trashbin_10637.jpg,2.0,dataset/images/trashbin_806.jpg,2.0,dataset/images/trashbin_9691.jpg,0.0
180,dataset/images/trashbin_12678.jpg,1.0,dataset/images/trashbin_4038.jpg,1.0,dataset/images/trashbin_2358.jpg,2.0
181,dataset/images/trashbin_10126.jpg,1.0,dataset/images/trashbin_9093.jpg,1.0,dataset/images/trashbin_9612.jpg,0.0
182,dataset/images/trashbin_10297.jpg,1.0,dataset/images/trashbin_5476.jpg,1.0,dataset/images/trashbin_124.jpg,0.0
183,dataset/images/trashbin_5223.jpg,1.0,dataset/images/trashbin_672.jpg,1.0,dataset/images/trashbin_11119.jpg,0.0
184,dataset/images/trashbin_10370.jpg,1.0,dataset/images/trashbin_12528.jpg,1.0,dataset/images/trashbin_5898.jpg,2.0
185,dataset/images/trashbin_9540.jpg,2.0,dataset/images/trashbin_2337.jpg,2.0,dataset/images/trashbin_2933.jpg,1.0
186,dataset/images/trashbin_5250.jpg,1.0,dataset/images/trashbin_6535.jpg,1.0,dataset/images/trashbin_13027.jpg,2.0
187,dataset/images/trashbin_9368.jpg,2.0,dataset/images/trashbin_11762.jpg,2.0,dataset/images/trashbin_8559.jpg,0.0
188,dataset/images/trashbin_2228.jpg,2.0,dataset/images/trashbin_7179.jpg,2.0,dataset/images/trashbin_1510.jpg,0.0
189,dataset/images/trashbin_6873.jpg,2.0,dataset/images/trashbin_12848.jpg,2.0,dataset/images/trashbin_8539.jpg,0.0
190,dataset/images/trashbin_5059.jpg,0.0,dataset/images/trashbin_8425.jpg,0.0,dataset/images/trashbin_4008.jpg,1.0
191,dataset/images/trashbin_13187.jpg,2.0,dataset/images/trashbin_9595.jpg,2.0,dataset/images/trashbin_5071.jpg,0.0
192,dataset/images/trashbin_6380.jpg,0.0,dataset/images/trashbin_8588.jpg,0.0,dataset/images/trashbin_3022.jpg,1.0
193,dataset/images/trashbin_4005.jpg,1.0,dataset/images/trashbin_9108.jpg,1.0,dataset/images/trashbin_12024.jpg,0.0
194,dataset/images/trashbin_11624.jpg,2.0,dataset/images/trashbin_8232.jpg,2.0,dataset/images/trashbin_257.jpg,0.0
195,dataset/images/trashbin_7216.jpg,0.0,dataset/images/trashbin_7301.jpg,0.0,dataset/images/trashbin_1059.jpg,2.0
196,dataset/images/trashbin_6357.jpg,0.0,dataset/images/trashbin_5076.jpg,0.0,dataset/images/trashbin_10740.jpg,2.0
197,dataset/images/trashbin_9983.jpg,0.0,dataset/images/trashbin_12189.jpg,0.0,dataset/images/trashbin_5915.jpg,2.0
198,dataset/images/trashbin_7537.jpg,0.0,dataset/images/trashbin_2423.jpg,0.0,dataset/images/trashbin_11930.jpg,2.0
199,dataset/images/trashbin_9695.jpg,0.0,dataset/images/trashbin_8415.jpg,0.0,dataset/images/trashbin_12900.jpg,2.0
200,dataset/images/trashbin_12417.jpg,1.0,dataset/images/trashbin_683.jpg,1.0,dataset/images/trashbin_13056.jpg,2.0
201,dataset/images/trashbin_3626.jpg,0.0,dataset/images/trashbin_7377.jpg,0.0,dataset/images/trashbin_11444.jpg,1.0
202,dataset/images/trashbin_8242.jpg,2.0,dataset/images/trashbin_11936.jpg,2.0,dataset/images/trashbin_11061.jpg,0.0
203,dataset/images/trashbin_10234.jpg,1.0,dataset/images/trashbin_8990.jpg,1.0,dataset/images/trashbin_11632.jpg,2.0
204,dataset/images/trashbin_7097.jpg,2.0,dataset/images/trashbin_9282.jpg,2.0,dataset/images/trashbin_8835.jpg,1.0
